"","FECHA","TC_NOMINAL","RESERVA_INT","RENDIMIENTO_BONO","ORO","PETROLEO","ANIO"
"742",2021-06-20,3.95,72807.90462591,5.55,1773.1,71.64,2021
"743",2021-06-21,3.953,72766.03254043,5.765,1775.05,73.64,2021
"744",2021-06-22,3.979,72686.16000708,5.68,1775.05,73.15,2021
"745",2021-06-23,3.979,72715.90030401,5.72,1791.6,73.11,2021
"746",2021-06-24,3.984,72656.69365078,5.64,1784.85,73.31,2021
"747",2021-06-25,3.967,72759.25669408,5.57,1786.65,74.21,2021
"748",2021-06-26,3.967,72759.25669408,5.57,1786.65,74.21,2021
"749",2021-06-27,3.967,72759.25669408,5.57,1786.65,74.21,2021
"750",2021-06-28,3.883,72759.25669408,5.35,1780.3,72.98,2021
"751",2021-06-29,3.883,72759.25669408,5.35,1755.45,73.14,2021
"752",2021-06-30,3.865,71892.37173783,5.37,1763.15,73.52,2021
"753",2021-07-01,3.875,72061.7832399,5.41,1781.5,75.33,2021
"754",2021-07-02,3.9,72652.74123032,5.5,1786.15,75.37,2021
"755",2021-07-03,3.9,72652.74123032,5.5,1786.15,75.37,2021
"756",2021-07-04,3.9,72652.74123032,5.5,1786.15,75.37,2021
"757",2021-07-05,3.929,72658.4318312,5.614,1791.35,75.37,2021
"758",2021-07-06,3.955,72471.08983663,5.62,1809.85,73.62,2021
"759",2021-07-07,3.958,72317.19868528,5.8,1804.65,72.22,2021
"760",2021-07-08,3.956,72347.35687489,5.75,1807.7,72.98,2021
"761",2021-07-09,3.968,72270.12710604,5.85,1806,74.56,2021
"762",2021-07-10,3.968,72270.12710604,5.85,1806,74.56,2021
"763",2021-07-11,3.968,72270.12710604,5.85,1806,74.56,2021
"764",2021-07-12,3.961,72377.68490319,5.85,1792.4,74.21,2021
"765",2021-07-13,3.976,72257.51146253,5.85,1813.85,75.24,2021
"766",2021-07-14,3.96,72226.17333361,5.75,1823.2,73.06,2021
"767",2021-07-15,3.945,72354.62563307,5.67,1823.75,71.67,2021
"768",2021-07-16,3.903,72478.49804867,5.56,1824.3,71.76,2021
"769",2021-07-17,3.903,72478.49804867,5.56,1824.3,71.76,2021
"770",2021-07-18,3.903,72478.49804867,5.56,1824.3,71.76,2021
"771",2021-07-19,3.946,72408.11718056,5.65,1814.9,66.45,2021
"772",2021-07-20,3.947,72225.79328132,5.62,1823.05,67.32,2021
"773",2021-07-21,3.946,71961.55957313,5.55,1802.15,70.26,2021
"774",2021-07-22,3.933,71501.16230967,5.41,1799.45,72.13,2021
"775",2021-07-23,3.925,71607.06181023,5.46,1799.6,72.24,2021
"776",2021-07-24,3.925,71607.06181023,5.46,1799.6,72.24,2021
"777",2021-07-25,3.925,71607.06181023,5.46,1799.6,72.24,2021
"778",2021-07-26,3.908,72231.80375187,5.38,1800.2,72.15,2021
"779",2021-07-27,3.925,71891.66220106,5.47,1800.35,71.68,2021
"780",2021-07-28,3.925,71891.66220106,5.47,1796.6,72.37,2021
"781",2021-07-29,3.925,71891.66220106,5.47,1829.3,73.62,2021
"782",2021-07-30,4.068,70959.42074358,6.45,1825.75,73.85,2021
"783",2021-07-31,4.068,70959.42074358,6.45,1825.75,73.85,2021
"784",2021-08-01,4.068,70959.42074358,6.45,1825.75,73.85,2021
"785",2021-08-02,4.061,71641.94643867,6.05,1811.45,71.32,2021
"786",2021-08-03,4.045,71718.14699991,5.87,1812.65,70.64,2021
"787",2021-08-04,4.082,71338.64009435,6.04,1829.1,68.19,2021
"788",2021-08-05,4.071,71589.95193042,6.09,1800.75,69.1,2021
"789",2021-08-06,4.092,71909.45904607,6.34,1762.9,68.26,2021
"790",2021-08-07,4.092,71909.45904607,6.34,1762.9,68.26,2021
"791",2021-08-08,4.092,71909.45904607,6.34,1762.9,68.26,2021
"792",2021-08-09,4.109,72380.81638732,6.45,1738.85,66.56,2021
"793",2021-08-10,4.078,72570.27140219,6.36,1723.35,68.33,2021
"794",2021-08-11,4.092,72758.79850571,6.4,1743.6,69.3,2021
"795",2021-08-12,4.085,73019.47666272,6.5,1747.4,69.12,2021
"796",2021-08-13,4.076,73489.58354109,6.38,1773.85,68.36,2021
"797",2021-08-14,4.076,73489.58354109,6.38,1773.85,68.36,2021
"798",2021-08-15,4.076,73489.58354109,6.38,1773.85,68.36,2021
"799",2021-08-16,4.08,73587.85479112,6.45,1786.35,67.44,2021
"800",2021-08-17,4.087,73656.30212452,6.49,1789.45,66.5,2021
"801",2021-08-18,4.095,73692.1994181,6.48,1783.45,65.36,2021
"802",2021-08-19,4.105,73856.53126729,6.66,1782.05,63.69,2021
"803",2021-08-20,4.113,73890.91302714,6.8,1779.05,62.25,2021
"804",2021-08-21,4.113,73890.91302714,6.8,1779.05,62.25,2021
"805",2021-08-22,4.113,73890.91302714,6.8,1779.05,62.25,2021
"806",2021-08-23,4.1,75592.00505369,6.69,1802,65.65,2021
"807",2021-08-24,4.09,75554.65500238,6.44,1808.45,67.5,2021
"808",2021-08-25,4.087,75422.47572699,6.49,1788.7,68.54,2021
"809",2021-08-26,4.07,75235.45636048,6.3,1786.6,67.42,2021
"810",2021-08-27,4.08,75271.44012888,6.09,1798.5,68.84,2021
"811",2021-08-28,4.08,75271.44012888,6.09,1798.5,68.84,2021
"812",2021-08-29,4.08,75271.44012888,6.09,1798.5,68.84,2021
"813",2021-08-30,4.08,75271.44012888,6.09,1798.5,69.28,2021
"814",2021-08-31,4.087,74424.86332893,6.09,1814.85,68.43,2021
"815",2021-09-01,4.084,75476.55759235,6.15,1811.8,68.63,2021
"816",2021-09-02,4.101,75560.01311666,6.26,1812.55,70.07,2021
"817",2021-09-03,4.092,75696.87649253,6.25,1823.7,69.34,2021
"818",2021-09-04,4.092,75696.87649253,6.25,1823.7,69.34,2021
"819",2021-09-05,4.092,75696.87649253,6.25,1823.7,69.34,2021
"820",2021-09-06,4.102,75683.84951705,6.25,1821.6,69.34,2021
"821",2021-09-07,4.09,75600.60440476,6.3,1802.15,68.49,2021
"822",2021-09-08,4.093,75922.73230373,6.4,1786,69.36,2021
"823",2021-09-09,4.1,76006.56025161,6.4,1788.25,68.26,2021
"824",2021-09-10,4.102,76114.35981355,6.46,1794.6,69.82,2021
"825",2021-09-11,4.102,76114.35981355,6.46,1794.6,69.82,2021
"826",2021-09-12,4.102,76114.35981355,6.46,1794.6,69.82,2021
"827",2021-09-13,4.105,76433.6628433,6.43,1793.9,70.54,2021
"828",2021-09-14,4.105,76475.64017514,6.37,1792.75,70.53,2021
"829",2021-09-15,4.109,76532.53828047,6.43,1796.95,72.59,2021
"830",2021-09-16,4.102,76358.05316768,6.4,1747.95,72.69,2021
"831",2021-09-17,4.111,76239.34333374,6.36,1755.95,72.09,2021
"832",2021-09-18,4.111,76239.34333374,6.36,1755.95,72.09,2021
"833",2021-09-19,4.111,76239.34333374,6.36,1755.95,72.09,2021
"834",2021-09-20,4.118,76041.00766882,6.3,1757.75,70.41,2021
"835",2021-09-21,4.111,75928.93613381,6.27,1774.45,70.59,2021
"836",2021-09-22,4.112,76080.26602432,6.27,1773.4,72.37,2021
"837",2021-09-23,4.105,76052.24943649,6.27,1750,73.43,2021
"838",2021-09-24,4.109,76444.50220051,6.3,1746.8,74.18,2021
"839",2021-09-25,4.109,76444.50220051,6.3,1746.8,74.18,2021
"840",2021-09-26,4.109,76444.50220051,6.3,1746.8,74.18,2021
"841",2021-09-27,4.122,76765.12076617,6.38,1755.3,75.54,2021
"842",2021-09-28,4.127,76400.87379408,6.41,1733.75,75.44,2021
"843",2021-09-29,4.128,76265.18941832,6.43,1737.15,75.06,2021
"844",2021-09-30,4.132,76024.34888097,6.44,1742.8,75.22,2021
"845",2021-10-01,4.13,75916.48088899,6.37,1757.05,76.01,2021
"846",2021-10-02,4.13,75916.48088899,6.37,1757.05,76.01,2021
"847",2021-10-03,4.13,75916.48088899,6.37,1757.05,76.01,2021
"848",2021-10-04,4.131,75855.80504334,6.33,1754.55,77.68,2021
"849",2021-10-05,4.129,75978.42925206,6.18,1753.2,79.17,2021
"850",2021-10-06,4.137,75560.33926431,6.14,1759.7,77.66,2021
"851",2021-10-07,4.091,75791.01248527,5.92,1762.1,78.46,2021
"852",2021-10-08,4.091,75791.01248527,5.92,1773.25,79.55,2021
"853",2021-10-09,4.091,75791.01248527,5.92,1773.25,79.55,2021
"854",2021-10-10,4.091,75791.01248527,5.92,1773.25,79.55,2021
"855",2021-10-11,4.07,75786.10303825,5.95,1757.65,80.64,2021
"856",2021-10-12,4.036,75551.95714441,5.76,1767.75,80.75,2021
"857",2021-10-13,3.97,75733.14684445,5.78,1785.7,80.67,2021
"858",2021-10-14,3.918,75967.15482592,5.71,1798.7,81.43,2021
"859",2021-10-15,3.931,75910.86464326,5.83,1772.65,82.39,2021
"860",2021-10-16,3.931,75910.86464326,5.83,1772.65,82.39,2021
"861",2021-10-17,3.931,75910.86464326,5.83,1772.65,82.39,2021
"862",2021-10-18,3.948,75868.79077603,5.95,1767.85,82.62,2021
"863",2021-10-19,3.946,76012.37390329,5.9,1779.55,83.19,2021
"864",2021-10-20,3.944,75831.20608573,5.92,1778,84.4,2021
"865",2021-10-21,3.952,75765.39170237,5.94,1779.3,82.64,2021
"866",2021-10-22,3.966,75681.74202515,5.88,1808.25,84.53,2021
"867",2021-10-23,3.966,75681.74202515,5.88,1808.25,84.53,2021
"868",2021-10-24,3.966,75681.74202515,5.88,1808.25,84.53,2021
"869",2021-10-25,3.973,75446.74097475,5.88,1805.25,84.64,2021
"870",2021-10-26,3.986,75443.58745969,5.95,1785.55,85.64,2021
"871",2021-10-27,3.976,75358.10240396,5.95,1795.25,82.66,2021
"872",2021-10-28,3.981,75371.34895614,5.83,1803.5,82.78,2021
"873",2021-10-29,3.991,74498.95018051,5.82,1769.15,83.5,2021
"874",2021-10-30,3.991,74498.95018051,5.82,1769.15,83.5,2021
"875",2021-10-31,3.991,74498.95018051,5.82,1769.15,83.5,2021
"876",2021-11-01,3.991,74498.95018051,5.82,1793.8,84.08,2021
"877",2021-11-02,4.008,78928.75172092,5.82,1790.45,83.91,2021
"878",2021-11-03,4.011,78974.58137591,5.9,1763.45,80.82,2021
"879",2021-11-04,4.013,79018.25675934,5.84,1796.15,78.88,2021
"880",2021-11-05,4.009,79006.95000854,5.73,1801.85,81.25,2021
"881",2021-11-06,4.009,79006.95000854,5.73,1801.85,81.25,2021
"882",2021-11-07,4.009,79006.95000854,5.73,1801.85,81.25,2021
"883",2021-11-08,4.013,78813.73782518,5.74,1822.35,81.68,2021
"884",2021-11-09,4.014,78884.35100234,5.8,1827.3,83.91,2021
"885",2021-11-10,4.026,78889.02155827,5.87,1859.4,81.91,2021
"886",2021-11-11,4.017,78882.97237697,5.85,1857.9,81.31,2021
"887",2021-11-12,4.015,79221.33705031,5.85,1860.55,80.43,2021
"888",2021-11-13,4.015,79221.33705031,5.85,1860.55,80.43,2021
"889",2021-11-14,4.015,79221.33705031,5.85,1860.55,80.43,2021
"890",2021-11-15,3.991,78837.8928196,5.8,1859.9,80.56,2021
"891",2021-11-16,3.997,78786.06080593,5.87,1859.2,80.98,2021
"892",2021-11-17,4.006,79913.04504086,5.83,1864.9,78.06,2021
"893",2021-11-18,4.021,79919.24795713,5.87,1860.3,79.18,2021
"894",2021-11-19,4.006,79715.48218871,5.86,1861.1,76.23,2021
"895",2021-11-20,4.006,79715.48218871,5.86,1861.1,76.23,2021
"896",2021-11-21,4.006,79715.48218871,5.86,1861.1,76.23,2021
"897",2021-11-22,4.008,79569.55627207,5.9,1816.05,76.79,2021
"898",2021-11-23,4.009,79343.05954793,5.97,1789.15,78.66,2021
"899",2021-11-24,4.021,79415.18149828,5.97,1782.05,78.32,2021
"900",2021-11-25,4.031,79420.95611004,5.96,1788.15,78.32,2021
"901",2021-11-26,4.043,79407.2612758,5.88,1800.8,78.32,2021
"902",2021-11-27,4.043,79407.2612758,5.88,1800.8,78.32,2021
"903",2021-11-28,4.043,79407.2612758,5.88,1800.8,78.32,2021
"904",2021-11-29,4.061,79014.34676679,5.92,1785.95,69.88,2021
"905",2021-11-30,4.064,78218.1872969,5.95,1804.4,65.3,2021
"906",2021-12-01,4.07,78689.30915475,5.98,1789.25,66.42,2021
"907",2021-12-02,4.07,78582.0846749,5.98,1765,66.6,2021
"908",2021-12-03,4.076,78847.16328767,5.98,1767.55,66.32,2021
"909",2021-12-04,4.076,78847.16328767,5.98,1767.55,66.32,2021
"910",2021-12-05,4.076,78847.16328767,5.98,1767.55,66.32,2021
"911",2021-12-06,4.085,78775.45140328,5.96,1767.55,66.32,2021
"912",2021-12-07,4.077,78746.75691175,5.91,1781.35,71.94,2021
"913",2021-12-08,4.077,78746.75691175,5.91,1783.8,72.43,2021
"914",2021-12-09,4.079,78629.23537642,5.93,1776.15,71.26,2021
"915",2021-12-10,4.057,78502.64619299,5.89,1779.75,71.71,2021
"916",2021-12-11,4.057,78502.64619299,5.89,1779.75,71.71,2021
"917",2021-12-12,4.057,78502.64619299,5.89,1779.75,71.71,2021
"918",2021-12-13,4.049,78498.66136705,5.88,1787.8,71.29,2021
"919",2021-12-14,4.051,78524.58449581,5.89,1776.9,70.36,2021
"920",2021-12-15,4.052,78500.615216,5.91,1768.65,70.45,2021
"921",2021-12-16,4.036,78567.27829326,5.9,1795.7,72.41,2021
"922",2021-12-17,4.037,78420.86459896,5.92,1807.7,70.72,2021
"923",2021-12-18,4.037,78420.86459896,5.92,1807.7,70.72,2021
"924",2021-12-19,4.037,78420.86459896,5.92,1807.7,70.72,2021
"925",2021-12-20,4.05,79080.19708974,5.95,1796.3,68.03,2021
"926",2021-12-21,4.051,79243.31990587,6,1793.75,71.36,2021
"927",2021-12-22,4.033,79744.60162491,5.97,1792.8,72.65,2021
"928",2021-12-23,4,79362.78557402,5.94,1805.2,73.89,2021
"929",2021-12-24,4,79185.41135627,5.92,1786.05,73.89,2021
"930",2021-12-25,4,79185.41135627,5.92,1786.05,73.89,2021
"931",2021-12-26,4,79185.41135627,5.92,1786.05,73.89,2021
"932",2021-12-27,3.97,78834.73979346,5.89,1786.05,75.49,2021
"933",2021-12-28,3.958,78786.76412996,5.86,1786.05,76.01,2021
"934",2021-12-29,3.976,78917.89132768,5.9,1794.25,76.58,2021
"935",2021-12-30,3.988,78547.59720659,5.934,1805.85,76.83,2021
"936",2021-12-31,3.99,78495.49017071,5.87,1820.1,75.62,2021
"937",2022-01-01,3.99,78495.49017071,5.87,1820.1,75.62,2022
"938",2022-01-02,3.99,78495.49017071,5.87,1820.1,75.62,2022
"939",2022-01-03,3.96,78345.0635481,5.944,1820.1,75.86,2022
"940",2022-01-04,3.957,78258.6578861,5.96,1811.4,77.15,2022
"941",2022-01-05,3.96,78311.99742465,6,1826.25,78.37,2022
"942",2022-01-06,3.966,78121.68905813,6.02,1789.35,79.2,2022
"943",2022-01-07,3.93,78120.48292109,6.05,1792.6,78.81,2022
"944",2022-01-08,3.93,78120.48292109,6.05,1792.6,78.81,2022
"945",2022-01-09,3.93,78120.48292109,6.05,1792.6,78.81,2022
"946",2022-01-10,3.933,78064.92132996,6.12,1794.2,78.2,2022
"947",2022-01-11,3.906,78120.54282328,6.05,1806.8,81.14,2022
"948",2022-01-12,3.895,78385.59336048,6.04,1821.4,82.85,2022
"949",2022-01-13,3.889,78466.26463002,6.07,1820.35,82.4,2022
"950",2022-01-14,3.869,78320.9262061,6.12,1822.95,83.82,2022
"951",2022-01-15,3.869,78320.9262061,6.12,1822.95,83.82,2022
"952",2022-01-16,3.869,78320.9262061,6.12,1822.95,83.82,2022
"953",2022-01-17,3.853,78324.90086288,6.13,1817.85,83.82,2022
"954",2022-01-18,3.865,78324.42352633,6.192,1817.25,84.86,2022
"955",2022-01-19,3.862,78382.76884789,6.16,1826.95,86.49,2022
"956",2022-01-20,3.835,78264.07555011,6.09,1845.35,86.69,2022
"957",2022-01-21,3.831,78376.25086177,6.04,1837.6,84.93,2022
"958",2022-01-22,3.831,78376.25086177,6.04,1837.6,84.93,2022
"959",2022-01-23,3.831,78376.25086177,6.04,1837.6,84.93,2022
"960",2022-01-24,3.848,78250.14264008,6.08,1831.6,84.74,2022
"961",2022-01-25,3.845,78755.38518311,6.08,1847.3,86.04,2022
"962",2022-01-26,3.838,78750.01649801,6.08,1835.95,88.42,2022
"963",2022-01-27,3.838,78413.12737935,6.1,1806.75,87.72,2022
"964",2022-01-28,3.85,77912.09461117,6.11,1788.15,88.12,2022
"965",2022-01-29,3.85,77912.09461117,6.11,1788.15,88.12,2022
"966",2022-01-30,3.85,77912.09461117,6.11,1788.15,88.12,2022
"967",2022-01-31,3.844,77123.24623511,6.13,1795.25,88.72,2022
"968",2022-02-01,3.881,77975.81205957,6.15,1799.85,87.92,2022
"969",2022-02-02,3.854,77473.13706113,6.08,1803.65,88.16,2022
"970",2022-02-03,3.858,77570.49992673,6.08,1792.7,89.65,2022
"971",2022-02-04,3.835,77400.2199244,6.1,1804.7,92.53,2022
"972",2022-02-05,3.835,77400.2199244,6.1,1804.7,92.53,2022
"973",2022-02-06,3.835,77400.2199244,6.1,1804.7,92.53,2022
"974",2022-02-07,3.841,77317.77781508,6.12,1813.55,91.25,2022
"975",2022-02-08,3.834,76951.88388378,6.07,1822.6,89.62,2022
"976",2022-02-09,3.803,77341.0373904,6.04,1827.8,89.63,2022
"977",2022-02-10,3.735,77342.2076039,6.1,1832.3,90.71,2022
"978",2022-02-11,3.771,77505.82269661,6.08,1831.15,93.12,2022
"979",2022-02-12,3.771,77505.82269661,6.08,1831.15,93.12,2022
"980",2022-02-13,3.771,77505.82269661,6.08,1831.15,93.12,2022
"981",2022-02-14,3.794,77385.43406343,6.08,1866.15,93.93,2022
"982",2022-02-15,3.798,77251.8883074,6.1,1848.55,91.8,2022
"983",2022-02-16,3.746,77509.41915476,6.06,1862.6,93.99,2022
"984",2022-02-17,3.725,77536.93604532,6,1893.45,91.25,2022
"985",2022-02-18,3.741,77596.77885965,6.03,1893.6,91.33,2022
"986",2022-02-19,3.741,77596.77885965,6.03,1893.6,91.33,2022
"987",2022-02-20,3.741,77596.77885965,6.03,1893.6,91.33,2022
"988",2022-02-21,3.759,77604.18505606,6.05,1894.45,91.26,2022
"989",2022-02-22,3.727,77361.14774326,6,1900.1,92.4,2022
"990",2022-02-23,3.73,77241.05151229,6,1904.7,92.15,2022
"991",2022-02-24,3.8,77271.48413732,6.04,1936.3,95.46,2022
"992",2022-02-25,3.735,77557.23352859,6.07,1884.8,91.28,2022
"993",2022-02-26,3.735,77557.23352859,6.07,1884.8,91.28,2022
"994",2022-02-27,3.735,77557.23352859,6.07,1884.8,91.28,2022
"995",2022-02-28,3.78,76851.1665006,6.17,1909.85,96.9,2022
"996",2022-03-01,3.786,77655.30979468,6.22,1922,104.09,2022
"997",2022-03-02,3.749,77453.75332259,6.26,1928.5,109.35,2022
"998",2022-03-03,3.729,77422.03816136,6.33,1929.6,109.7,2022
"999",2022-03-04,3.755,77481.69105639,6.45,1945.3,115.77,2022
"1000",2022-03-05,3.755,77481.69105639,6.45,1945.3,115.77,2022
"1001",2022-03-06,3.755,77481.69105639,6.45,1945.3,115.77,2022
"1002",2022-03-07,3.72,77631.47160615,6.64,1980.95,120.85,2022
"1003",2022-03-08,3.739,77433.16784387,6.67,2039.05,126.07,2022
"1004",2022-03-09,3.725,77554.33097119,6.65,1988.9,109.63,2022
"1005",2022-03-10,3.709,77431.90487953,6.72,1996.6,105.93,2022
"1006",2022-03-11,3.704,77434.67034772,6.65,1978.7,109.12,2022
"1007",2022-03-12,3.704,77434.67034772,6.65,1978.7,109.12,2022
"1008",2022-03-13,3.704,77434.67034772,6.65,1978.7,109.12,2022
"1009",2022-03-14,3.73,77159.29026577,6.72,1954.05,103.22,2022
"1010",2022-03-15,3.736,77071.33433366,6.67,1913.65,96.42,2022
"1011",2022-03-16,3.719,77313.05876379,6.63,1913.2,94.85,2022
"1012",2022-03-17,3.75,77176.91753206,6.56,1949.65,102.97,2022
"1013",2022-03-18,3.781,77018.14432641,6.52,1935.8,104.69,2022
"1014",2022-03-19,3.781,77018.14432641,6.52,1935.8,104.69,2022
"1015",2022-03-20,3.781,77018.14432641,6.52,1935.8,104.69,2022
"1016",2022-03-21,3.78,76837.81800814,6.57,1935.05,112.14,2022
"1017",2022-03-22,3.776,76787.51802582,6.61,1915.25,111.03,2022
"1018",2022-03-23,3.765,77099.25722575,6.61,1931.75,114.73,2022
"1019",2022-03-24,3.73,77294.50622663,6.75,1965.2,114.2,2022
"1020",2022-03-25,3.735,77453.01898989,6.9,1953.8,116.2,2022
"1021",2022-03-26,3.735,77453.01898989,6.9,1953.8,116.2,2022
"1022",2022-03-27,3.735,77453.01898989,6.9,1953.8,116.2,2022
"1023",2022-03-28,3.728,77210.36398408,6.81,1937.05,107.55,2022
"1024",2022-03-29,3.723,77270.51943308,6.65,1910,104.25,2022
"1025",2022-03-30,3.71,77277.41952438,6.61,1933.85,107.81,2022
"1026",2022-03-31,3.676,75323.81907783,6.55,1942.15,100.53,2022
"1027",2022-04-01,3.63,76599.14092726,6.72,1929.4,99.32,2022
"1028",2022-04-02,3.63,76599.14092726,6.72,1929.4,99.32,2022
"1029",2022-04-03,3.63,76599.14092726,6.72,1929.4,99.32,2022
"1030",2022-04-04,3.64,76902.89028757,6.79,1930.3,103.29,2022
"1031",2022-04-05,3.696,77215.31036319,6.86,1944.05,101.98,2022
"1032",2022-04-06,3.719,77618.20486202,6.94,1930.15,96.39,2022
"1033",2022-04-07,3.703,77820.23931698,6.93,1932.4,96.05,2022
"1034",2022-04-08,3.71,77596.78118901,6.98,1941.4,98.35,2022
"1035",2022-04-09,3.71,77596.78118901,6.98,1941.4,98.35,2022
"1036",2022-04-10,3.71,77596.78118901,6.98,1941.4,98.35,2022
"1037",2022-04-11,3.714,77498.33383736,7.08,1951.55,94.22,2022
"1038",2022-04-12,3.725,77317.45756156,7.2,1960.85,100.52,2022
"1039",2022-04-13,3.733,77266.90628773,7.29,1976.75,104.26,2022
"1040",2022-04-14,3.733,77266.90628773,7.29,1963.25,106.84,2022
"1041",2022-04-15,3.733,77266.90628773,7.29,1963.25,106.84,2022
"1042",2022-04-16,3.733,77266.90628773,7.29,1963.25,106.84,2022
"1043",2022-04-17,3.733,77266.90628773,7.29,1963.25,106.84,2022
"1044",2022-04-18,3.736,77068.81650627,7.39,1963.25,108.24,2022
"1045",2022-04-19,3.703,77188.5810083,7.48,1964,102.54,2022
"1046",2022-04-20,3.713,77516.49439614,7.56,1949.55,102.56,2022
"1047",2022-04-21,3.734,77576.60681687,7.67,1943.7,103.89,2022
"1048",2022-04-22,3.768,77964.37884738,7.75,1941.55,102.86,2022
"1049",2022-04-23,3.768,77964.37884738,7.75,1941.55,102.86,2022
"1050",2022-04-24,3.768,77964.37884738,7.75,1941.55,102.86,2022
"1051",2022-04-25,3.803,77630.59172514,8,1895,99.6,2022
"1052",2022-04-26,3.823,77573.68741964,8.06,1904.6,102.58,2022
"1053",2022-04-27,3.826,77532.94127832,7.8,1885.8,101.96,2022
"1054",2022-04-28,3.84,77363.32080879,7.72,1888.5,105.47,2022
"1055",2022-04-29,3.836,75969.09242647,7.87,1911.3,104.59,2022
"1056",2022-04-30,3.836,75969.09242647,7.87,1911.3,104.59,2022
"1057",2022-05-01,3.836,75969.09242647,7.87,1911.3,104.59,2022
"1058",2022-05-02,3.832,76531.67157239,8,1911.3,105.18,2022
"1059",2022-05-03,3.816,76377.6757351,7.94,1869.7,102.53,2022
"1060",2022-05-04,3.765,77063.2504446,7.94,1863.65,107.84,2022
"1061",2022-05-05,3.789,77461.48469547,8.16,1892.3,108.17,2022
"1062",2022-05-06,3.811,77639.40471967,8.41,1882.35,109.72,2022
"1063",2022-05-07,3.811,77639.40471967,8.41,1882.35,109.72,2022
"1064",2022-05-08,3.811,77639.40471967,8.41,1882.35,109.72,2022
"1065",2022-05-09,3.82,77586.89627734,8.4,1860.9,103.08,2022
"1066",2022-05-10,3.785,77621.02696845,8.24,1857.35,99.74,2022
"1067",2022-05-11,3.786,77612.61287609,8.16,1851.95,105.5,2022
"1068",2022-05-12,3.76,77538.84342489,8.06,1837.05,106.15,2022
"1069",2022-05-13,3.788,77294.52010672,8,1811.55,110.52,2022
"1070",2022-05-14,3.788,77294.52010672,8,1811.55,110.52,2022
"1071",2022-05-15,3.788,77294.52010672,8,1811.55,110.52,2022
"1072",2022-05-16,3.77,76922.19768492,7.91,1809.5,114.07,2022
"1073",2022-05-17,3.761,76721.642953,7.99,1825,112.31,2022
"1074",2022-05-18,3.77,76676.54921599,8,1810.65,109.67,2022
"1075",2022-05-19,3.734,76764.65149439,7.93,1844,112.21,2022
"1076",2022-05-20,3.728,76683.76161656,7.88,1834.2,112.63,2022
"1077",2022-05-21,3.728,76683.76161656,7.88,1834.2,112.63,2022
"1078",2022-05-22,3.728,76683.76161656,7.88,1834.2,112.63,2022
"1079",2022-05-23,3.717,76727.58130709,7.86,1856.2,110.32,2022
"1080",2022-05-24,3.7,76733.93197471,7.73,1867.1,112.55,2022
"1081",2022-05-25,3.686,76523.42106442,7.58,1847.2,112.88,2022
"1082",2022-05-26,3.655,76976.20531528,7.5,1848.25,116.19,2022
"1083",2022-05-27,3.69,77002.86927026,7.48,1851.8,114.96,2022
"1084",2022-05-28,3.69,77002.86927026,7.48,1851.8,114.96,2022
"1085",2022-05-29,3.69,77002.86927026,7.48,1851.8,114.96,2022
"1086",2022-05-30,3.685,77022.80397568,7.51,1854.95,114.96,2022
"1087",2022-05-31,3.713,76109.33462633,7.64,1838.7,114.38,2022
"1088",2022-06-01,3.725,76686.029326,7.63,1844.9,115.26,2022
"1089",2022-06-02,3.697,76791.77857344,7.7,1844.9,116.88,2022
"1090",2022-06-03,3.707,76791.42910302,7.73,1844.9,118.97,2022
"1091",2022-06-04,3.707,76791.42910302,7.73,1844.9,118.97,2022
"1092",2022-06-05,3.707,76791.42910302,7.73,1844.9,118.97,2022
"1093",2022-06-06,3.733,76628.33130004,7.85,1847.2,118.41,2022
"1094",2022-06-07,3.749,76454.01125526,7.77,1849.6,119.55,2022
"1095",2022-06-08,3.765,76171.99720985,7.83,1852.95,121.94,2022
"1096",2022-06-09,3.75,76165.6857774,7.85,1844.85,121.52,2022
"1097",2022-06-10,3.76,75870.68697193,7.92,1830,120.73,2022
"1098",2022-06-11,3.76,75870.68697193,7.92,1830,120.73,2022
"1099",2022-06-12,3.76,75870.68697193,7.92,1830,120.73,2022
"1100",2022-06-13,3.737,75463.915555,8.08,1830.85,120.92,2022
"1101",2022-06-14,3.756,75067.75339836,8.12,1818.3,118.92,2022
"1102",2022-06-15,3.725,75160.72657523,8.05,1823.75,115.32,2022
"1103",2022-06-16,3.708,75432.98041756,7.92,1826.5,117.56,2022
"1104",2022-06-17,3.72,75588.00282761,7.88,1841.55,109.56,2022
"1105",2022-06-18,3.72,75588.00282761,7.88,1841.55,109.56,2022
"1106",2022-06-19,3.72,75588.00282761,7.88,1841.55,109.56,2022
"1107",2022-06-20,3.723,75588.54308136,7.8,1836.5,110.27,2022
"1108",2022-06-21,3.72,75512.895773,7.85,1840.25,110.49,2022
"1109",2022-06-22,3.726,75539.09352039,7.88,1841.85,106.22,2022
"1110",2022-06-23,3.76,75732.19929961,7.78,1841.9,105.75,2022
"1111",2022-06-24,3.782,75736.81738673,7.83,1825.45,109.07,2022
"1112",2022-06-25,3.782,75736.81738673,7.83,1825.45,109.07,2022
"1113",2022-06-26,3.782,75736.81738673,7.83,1825.45,109.07,2022
"1114",2022-06-27,3.77,75327.73981489,7.85,1826.3,111.44,2022
"1115",2022-06-28,3.787,74861.77019319,7.84,1819.05,113.66,2022
"1116",2022-06-29,3.787,74861.77019319,7.84,1817.75,111.65,2022
